707;11;1993;2;2;707;RI
708;11;1993;1;1;708;PE
709;11;1993;2;1;709;8.5
710;11;1993;2;1;710;8
711;11;1993;1;3;711;RI
712;11;1994;1;2;712;RI
713;11;1994;1;1;713;6.5
714;11;1994;2;2;714;RI
715;11;1994;2;1;715;7
716;11;1994;1;1;716;RI
717;11;1994;2;2;717;RI
718;11;1994;1;1;718;6.5
719;11;1994;1;2;719;RI
720;11;1994;2;1;720;RI
721;11;1994;2;1;721;RI
722;11;1994;2;1;722;PE
723;11;1994;1;2;723;RI
724;11;1994;1;11;724;AP
725;11;1995;1;1;725;RI
726;11;1995;1;2;726;RI
727;11;1995;1;1;727;RI
728;11;1995;1;1;728;RI
729;11;1993;2;9;729;PE
730;11;1993;1;4;730;RI
731;11;1993;2;1;731;9
732;11;1993;2;2;732;PE
733;11;1993;1;1;733;PE
734;11;1993;1;1;734;AP
735;11;1993;1;2;735;PE
736;11;1994;2;5;736;7.5
737;11;1994;2;1;737;RI
738;11;1994;1;1;738;7.5
739;11;1994;2;2;739;PE
740;11;1995;1;7;740;PE
741;11;1995;1;4;741;RI
742;11;1995;1;10;742;9.5
743;11;1995;1;1;743;7
744;11;1995;2;2;744;RI
745;11;1995;2;1;745;7.5
746;11;1995;1;3;746;RJ
747;11;1995;1;1;747;PE
748;11;1995;2;17;748;RJ
749;11;1996;1;5;749;7
750;11;1996;1;1;750;RI
751;11;1996;2;1;751;RI
752;11;1996;2;14;752;RI
753;11;1996;1;15;753;PE
754;11;1997;1;1;754;PE
755;11;1997;2;2;755;RJ
756;11;1997;1;6;756;7
757;11;1997;2;8;757;PE
758;11;1998;2;14;758;7
759;11;1998;2;2;759;RI
760;11;1998;2;3;760;RJ
761;11;1998;1;2;761;PE
762;11;1998;1;5;762;RJ
763;11;1998;1;3;763;PE
764;11;1998;2;4;764;RI
765;11;2000;1;1;765;PE
766;11;2000;2;1;766;RI
767;11;2000;1;4;767;PE
768;11;2000;2;8;768;RI
769;11;2000;1;4;769;PE
770;11;2002;2;2;770;7
771;11;2003;2;2;771;RI
772;11;2003;1;1;772;9
773;11;2003;2;2;773;RM
774;11;2003;2;3;774;RM
775;11;2003;2;12;775;RI
776;11;2004;1;1;776;7.5
777;11;2004;2;1;777;RM
778;11;2004;1;2;778;RI
779;11;2004;2;1;779;RM
780;11;2004;2;5;780;RM
781;11;2004;1;2;781;RM
782;11;2005;1;1;782;7.5
783;11;2005;1;1;783;0.5
784;11;2006;2;1;784;8
785;11;2006;1;1;785;5
786;11;2006;1;3;786;3.5
787;11;2006;2;2;787;RM
788;11;2006;1;2;788;RM
789;11;2006;2;5;789;1.5
790;11;2007;2;1;790;1
791;11;2007;1;3;791;3.5
792;11;2007;1;1;792;RM
793;11;2007;2;5;793;7.5
794;11;2007;1;4;794;7
795;11;2008;2;3;795;5
796;11;2008;1;3;796;RM
797;11;2008;2;5;797;RM
798;11;2009;1;1;798;RM
799;11;2009;2;1;799;2.5
800;11;2009;1;3;800;RM
801;11;2009;2;2;801;RM
802;11;2010;1;1;802;RM
803;11;2010;2;3;803;RM
